dataset,method,seed,experiment_group,credit_rule,local_steps,credit_dynamics_order,parallel_relaxation_rounds_per_batch,neighbor_jacobian_actions_per_batch,first_order_relaxation_rate,best_epoch,stopped_epoch,early_stopped,best_validation_loss,train_loss,train_accuracy,validation_loss,validation_accuracy,test_loss,test_accuracy,balanced_accuracy,macro_f1,elapsed_seconds,n_train,n_validation,n_test,n_features,n_classes,affine_depth,parameter_count,calibrated_local_coupling,calibration_target_energy,calibration_achieved_energy,wave_energy,metric_energy,edge_energy,metric_eig_min,metric_eig_max,metric_condition_bound
anisotropic,AR64-Momentum,8,core,ar,64,1,64,320,0.16,38,58,True,0.36361493190491767,0.36897260101185503,0.8333333333333334,0.36361493190491767,0.8291666666666667,0.439836705041551,0.7825,0.7825532553255325,0.7824986406165038,14.43174500000896,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT40-Momentum,0,core,cat,40,2,40,200,,58,78,True,0.44906827933640897,0.3708301893863908,0.8447916666666667,0.44906827933640897,0.7791666666666667,0.4580172955938556,0.775,0.7729827378562826,0.7735507246376812,15.953595399972983,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT40-Momentum,1,core,cat,40,2,40,200,,65,85,True,0.323617170754657,0.24248040588727066,0.8885416666666667,0.323617170754657,0.85,0.334699010028268,0.85,0.8504065040650406,0.8499962499062477,17.65506560000358,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT40-Momentum,2,core,cat,40,2,40,200,,57,77,True,0.4854313822371697,0.32767964539104405,0.8635416666666667,0.4854313822371697,0.7875,0.48291043761222807,0.7525,0.7519507803121248,0.752052144185435,15.992694800021127,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT40-Momentum,5,core,cat,40,2,40,200,,45,65,True,0.37488560140834776,0.22971137484969675,0.903125,0.37488560140834776,0.8291666666666667,0.41262620433363123,0.815,0.8157085344202446,0.8147730970438787,15.048252799955662,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT40-Momentum,3,core,cat,40,2,40,200,,82,102,True,0.2623783340051711,0.11603050648051884,0.95625,0.2623783340051711,0.8958333333333334,0.31685922404784256,0.8475,0.8475,0.8472240484374902,22.478037199995015,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT40-Momentum,4,core,cat,40,2,40,200,,73,93,True,0.26531254076607846,0.20226312280430225,0.9197916666666667,0.26531254076607846,0.875,0.3162093431965538,0.8675,0.8669871794871795,0.8672003708367003,20.898759500007145,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT40-Momentum,6,core,cat,40,2,40,200,,48,68,True,0.4563470455883813,0.3651062623108507,0.846875,0.4563470455883813,0.7833333333333333,0.5161921997288139,0.77,0.7709938945050545,0.7699769976997699,16.67627990001347,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT40-Momentum,7,core,cat,40,2,40,200,,32,52,True,0.34040008259058746,0.24417260593365242,0.896875,0.34040008259058746,0.8458333333333333,0.3633294045312921,0.8075,0.8063762435936086,0.8064828253507499,12.784572299977299,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT40-Momentum,9,core,cat,40,2,40,200,,24,44,True,0.4363681861382308,0.4375305236244411,0.7895833333333333,0.4363681861382308,0.7958333333333333,0.4749882009955255,0.7725,0.7726522652265226,0.7724872024051352,10.733681000012439,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT40-Momentum,8,core,cat,40,2,40,200,,51,71,True,0.3613585940619074,0.34199800631051475,0.8510416666666667,0.3613585940619074,0.8208333333333333,0.45229502303745206,0.7825,0.7827032703270327,0.7824660103141117,16.2446586000151,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT64-Momentum,0,core,cat,64,2,64,320,,58,78,True,0.45355028773988326,0.37158274238065647,0.84375,0.45355028773988326,0.7875,0.4654386437937274,0.7725,0.7706242472902449,0.7711253214620313,22.88043600000674,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT64-Momentum,1,core,cat,64,2,64,320,,65,85,True,0.32261142808258036,0.23782627567468015,0.8927083333333333,0.32261142808258036,0.8583333333333333,0.3358095421520768,0.8475,0.847842401500938,0.8474914213924534,25.06830440001795,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT64-Momentum,2,core,cat,64,2,64,320,,64,84,True,0.48886150877433215,0.29682783995089285,0.8729166666666667,0.48886150877433215,0.7708333333333334,0.4687108543767732,0.76,0.7609043617446979,0.7597838054248824,24.951694999996107,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT64-Momentum,3,core,cat,64,2,64,320,,82,102,True,0.2649991684799803,0.10927562744147439,0.9583333333333334,0.2649991684799803,0.9,0.31951619533476816,0.85,0.8500000000000001,0.8497596153846154,29.133971000032034,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT64-Momentum,5,core,cat,64,2,64,320,,45,65,True,0.3705631729176645,0.22160237408883313,0.9072916666666667,0.3705631729176645,0.8333333333333334,0.40242295595377486,0.8175,0.8182466054862344,0.8172429979658895,20.001934400002938,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT64-Momentum,6,core,cat,64,2,64,320,,48,68,True,0.45478461272809834,0.3581858396616493,0.8552083333333333,0.45478461272809834,0.7833333333333333,0.511262890929512,0.7675,0.7684165749174257,0.767486921139314,21.25284690002445,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT64-Momentum,4,core,cat,64,2,64,320,,77,97,True,0.2632976243643719,0.20232426852014784,0.9125,0.2632976243643719,0.8916666666666667,0.3171418439061886,0.8675,0.8665865384615384,0.8670604686745553,30.552533100009896,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT64-Momentum,7,core,cat,64,2,64,320,,32,52,True,0.33800548903979316,0.24114263507557349,0.8979166666666667,0.33800548903979316,0.8416666666666667,0.3621289536783559,0.81,0.8087126921917396,0.8089252042740415,18.131016900006216,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT64-Momentum,9,core,cat,64,2,64,320,,24,44,True,0.43619253610848674,0.43360661374375936,0.79375,0.43619253610848674,0.8,0.4731256203142894,0.7775,0.7775027502750276,0.7774874836709564,17.296900200017262,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT64-Momentum,8,core,cat,64,2,64,320,,38,58,True,0.3636664143605163,0.36866396485082004,0.8333333333333334,0.3636664143605163,0.8291666666666667,0.43982977283106117,0.7825,0.7825532553255325,0.7824986406165038,22.39922210003715,960,240,400,20,2,6,6154,,,,,,,,,
anisotropic,CAT64-MWBP,0,core,cat,64,2,64,320,,58,78,True,0.45338485993717176,0.3713725198885774,0.8458333333333333,0.45338485993717176,0.7833333333333333,0.46464239864896806,0.77,0.7679646728221599,0.7685185185185186,27.79559799999697,960,240,400,20,2,6,6154,,,,0.3581802277531251,0.36314890513801307,0.08004249665226333,-0.2272377414535944,0.4870144743359375,1.7707474978966569
anisotropic,CAT64-MWBP,1,core,cat,64,2,64,320,,65,85,True,0.32259753012586967,0.23791965440663945,0.8927083333333333,0.32259753012586967,0.8583333333333333,0.33572375846040997,0.8475,0.847842401500938,0.8474914213924534,29.608031299954746,960,240,400,20,2,6,6154,,,,0.3788729464484193,0.480074450263702,0.08713934384601456,-0.2338069701428011,0.5477027946084341,1.8686342413329164
anisotropic,CAT64-MWBP,2,core,cat,64,2,64,320,,64,84,True,0.48853648033483466,0.2966647767050191,0.8739583333333333,0.48853648033483466,0.7625,0.465926321014291,0.77,0.7708083233293317,0.7698561601000625,27.27910579997115,960,240,400,20,2,6,6154,,,,0.27137463502007836,0.28038006470445204,0.0631844625481812,-0.23081358408242542,0.36965527004614357,1.6166806784122632
anisotropic,CAT64-MWBP,3,core,cat,64,2,64,320,,82,102,True,0.26477200909290144,0.10967885246002938,0.959375,0.26477200909290144,0.9,0.31925313357048235,0.85,0.8500000000000001,0.8497596153846154,31.780556400015485,960,240,400,20,2,6,6154,,,,0.15051100383958632,0.44911134139523545,0.11197371454205893,-0.22977308507128813,0.694873205009073,2.0953425158522023
anisotropic,CAT64-MWBP,5,core,cat,64,2,64,320,,45,65,True,0.3700762117775514,0.22211093783245892,0.9072916666666667,0.3700762117775514,0.8333333333333334,0.4015940881964427,0.8175,0.8182466054862344,0.8172429979658895,19.988132399972528,960,240,400,20,2,6,6154,,,,0.10936041615220922,0.8769038490041804,0.15219288900354913,-0.2342757565338846,0.9478966672382177,2.5747126586558458
anisotropic,CAT64-MWBP,4,core,cat,64,2,64,320,,77,97,True,0.26290251921745617,0.2017320516844365,0.9135416666666667,0.26290251921745617,0.8916666666666667,0.3161338285144393,0.8675,0.8665865384615384,0.8670604686745553,30.27260029996978,960,240,400,20,2,6,6154,,,,0.2293913827675073,0.40762486419688276,0.10691089537305988,-0.2317516268509278,0.6543427996651743,2.0317054047181657
anisotropic,CAT64-MWBP,6,core,cat,64,2,64,320,,48,68,True,0.4547232506102085,0.3583229550232365,0.8552083333333333,0.4547232506102085,0.7833333333333333,0.5112969649515673,0.77,0.7709938945050545,0.7699769976997699,20.83778699999675,960,240,400,20,2,6,6154,,,,0.3448155778391666,0.2551499200676522,0.09106000984043468,-0.21848423558938873,0.5017848092712487,1.7792914724722686
anisotropic,CAT64-MWBP,7,core,cat,64,2,64,320,,32,52,True,0.3380631541907826,0.241258921718195,0.8989583333333333,0.3380631541907826,0.8416666666666667,0.3616916252578976,0.81,0.8087126921917396,0.8089252042740415,16.059669699985534,960,240,400,20,2,6,6154,,,,0.4882971020801055,0.6503035254966598,0.10801390376330813,-0.23377656051845286,0.7683228921933414,2.229282003647203
anisotropic,CAT64-MWBP,8,core,cat,64,2,64,320,,38,58,True,0.3636771012634089,0.37002603912986665,0.8322916666666667,0.3636771012634089,0.8291666666666667,0.4397064162433412,0.7825,0.7825532553255325,0.7824986406165038,17.789214999997057,960,240,400,20,2,6,6154,,,,0.1433250474072214,0.49000996076561865,0.10107113188772458,-0.2351301710361748,0.6680268429567864,2.0596284679972507
anisotropic,CAT64-MWBP,9,core,cat,64,2,64,320,,24,44,True,0.43624973624681307,0.43407082673173497,0.79375,0.43624973624681307,0.8,0.4733328875669127,0.7775,0.7775027502750276,0.7774874836709564,13.55673500004923,960,240,400,20,2,6,6154,,,,0.16407983714679775,0.5530407877807044,0.14399961715186846,-0.2298809361758397,0.8014976342355477,2.2821154832791986
anisotropic,CAT64-MWBP-local,0,core,cat,64,2,64,320,,58,78,True,0.45336398276006096,0.37133701516780065,0.8458333333333333,0.45336398276006096,0.7833333333333333,0.46437952395467674,0.77,0.7679646728221599,0.7685185185185186,28.003803099971265,960,240,400,20,2,6,6154,,,,0.4503607998291052,1.3018942022239954,1.3018942022239954,-0.5772961944589177,1.298197342602251,4.483458923432589
anisotropic,CAT64-MWBP-local,1,core,cat,64,2,64,320,,65,85,True,0.32256829833419665,0.23796635362245103,0.8927083333333333,0.32256829833419665,0.8583333333333333,0.3357380058584306,0.8475,0.847842401500938,0.8474914213924534,30.15161280002212,960,240,400,20,2,6,6154,,,,0.30041058155632056,1.8291221919738379,1.8291221919738379,-0.5933261968904301,1.5869321722180616,5.721360892064714
anisotropic,CAT64-MWBP-local,2,core,cat,64,2,64,320,,57,77,True,0.4883270929079913,0.32234012140026447,0.8604166666666667,0.4883270929079913,0.7875,0.48353939170044724,0.7525,0.7520508203281313,0.7521514629948365,28.24028799997177,960,240,400,20,2,6,6154,,,,0.12172316580572011,2.6108657623751372,2.6108657623751372,-0.5956004254448207,2.000000000000003,7.976345429665692
anisotropic,CAT64-MWBP-local,3,core,cat,64,2,64,320,,82,102,True,0.26473414496321457,0.1098437254559462,0.959375,0.26473414496321457,0.9,0.3191157401028356,0.85,0.8500000000000001,0.8497596153846154,37.43155979999574,960,240,400,20,2,6,6154,,,,0.21802879971350236,1.470867622147531,1.470867622147531,-0.5739629314578905,1.4523523187132217,5.058409977069635
anisotropic,CAT64-MWBP-local,5,core,cat,64,2,64,320,,45,65,True,0.3698434509193484,0.22247240631301632,0.9072916666666667,0.3698434509193484,0.8333333333333334,0.40133167911538087,0.8175,0.8182466054862344,0.8172429979658895,23.617372300010175,960,240,400,20,2,6,6154,,,,0.09997804321380145,2.58864790205565,2.58864790205565,-0.5921344380000576,2.000000000000001,7.954259333377696
anisotropic,CAT64-MWBP-local,6,core,cat,64,2,64,320,,48,68,True,0.45472865975136106,0.3584006354932772,0.8552083333333333,0.45472865975136106,0.7833333333333333,0.5113331922848229,0.77,0.7709938945050545,0.7699769976997699,24.83402930002194,960,240,400,20,2,6,6154,,,,0.46086851371402726,0.7607840274901254,0.7607840274901254,-0.5402917402830023,0.9513862884708759,3.298086404990915
anisotropic,CAT64-MWBP-local,4,core,cat,64,2,64,320,,77,97,True,0.2628230392844608,0.2012800266334186,0.9135416666666667,0.2628230392844608,0.8875,0.3158831177286099,0.8675,0.8665865384615384,0.8670604686745553,34.72932589997072,960,240,400,20,2,6,6154,,,,0.23152775226982392,1.2864858417916953,1.2864858417916953,-0.5820200023189018,1.3208635000616304,4.582784587460427
anisotropic,CAT64-MWBP-local,7,core,cat,64,2,64,320,,32,52,True,0.3380372733268567,0.24131367480826438,0.8989583333333333,0.3380372733268567,0.8416666666666667,0.3614456424427452,0.8125,0.8114008642347503,0.8115092454715096,18.367322099977173,960,240,400,20,2,6,6154,,,,0.4774832523122838,2.285818480683682,2.285818480683682,-0.5916552024291002,1.900447094866142,7.342518016648847
anisotropic,CAT64-MWBP-local,9,core,cat,64,2,64,320,,24,44,True,0.43628352526187525,0.4343214153804007,0.79375,0.43628352526187525,0.8,0.4734642968102453,0.7775,0.7775027502750276,0.7774874836709564,14.794795599998906,960,240,400,20,2,6,6154,,,,0.2988314809239302,1.5987031163605812,1.5987031163605812,-0.5749900799705125,1.5084481804539382,5.2949344974755395
anisotropic,CAT64-MWBP-local,8,core,cat,64,2,64,320,,38,58,True,0.3636649708511887,0.37076855401248526,0.8322916666666667,0.3636649708511887,0.8291666666666667,0.43958171543023494,0.7825,0.7825532553255325,0.7824986406165038,19.62843070004601,960,240,400,20,2,6,6154,,,,0.29155553402007794,1.6337082611214129,1.6337082611214129,-0.5977658010281982,1.405551313824179,4.966193701594196
anisotropic,CAT64-MWBP-local-EM,0,core,cat,64,2,64,320,,58,78,True,0.45337996415800963,0.37136375317852477,0.8458333333333333,0.45337996415800963,0.7833333333333333,0.4645083242244584,0.77,0.7679646728221599,0.7685185185185186,26.29182889999356,960,240,400,20,2,6,6154,2.2801000976562498,0.21696324877634898,0.21693515841647693,0.25993946668034046,0.7519733245065113,0.7519733245065113,-0.4385018888191677,0.9864331004202178,3.1266057505431246
anisotropic,CAT64-MWBP-local-EM,1,core,cat,64,2,64,320,,65,85,True,0.3225756888639402,0.2379493907809138,0.8927083333333333,0.3225756888639402,0.8583333333333333,0.3357481120582719,0.8475,0.847842401500938,0.8474914213924534,28.373912499984726,960,240,400,20,2,6,6154,2.32011474609375,0.19998816157210375,0.20001691590701842,0.1804497971098929,1.0935013976156218,1.0935013976156218,-0.458864032416719,1.226645546811993,3.8512880985027937
anisotropic,CAT64-MWBP-local-EM,2,core,cat,64,2,64,320,,64,84,True,0.48832825699521776,0.29655574211956204,0.8739583333333333,0.48832825699521776,0.7625,0.4647703899586493,0.77,0.7708083233293317,0.7698561601000625,28.30981409997912,960,240,400,20,2,6,6154,2.26045654296875,0.20342815095250075,0.20345230601759667,0.19575274245077906,0.5702865401351723,0.5702865401351723,-0.4392867473905673,0.6674366734713357,2.42390223837292
anisotropic,CAT64-MWBP-local-EM,3,core,cat,64,2,64,320,,82,102,True,0.26476117587446285,0.1097657079944694,0.959375,0.26476117587446285,0.9,0.3191681818367132,0.85,0.8500000000000001,0.8497596153846154,32.31235249998281,960,240,400,20,2,6,6154,2.24154052734375,0.26297605677122987,0.2628913750281976,0.12184631822501285,0.8172087552690057,0.8172087552690057,-0.4290664506054991,1.081239285904589,3.3476030732036217
anisotropic,CAT64-MWBP-local-EM,5,core,cat,64,2,64,320,,45,65,True,0.3699179156215044,0.22248836542990594,0.9072916666666667,0.3699179156215044,0.8333333333333334,0.4014691197604297,0.8175,0.8182466054862344,0.8172429979658895,20.398267699987628,960,240,400,20,2,6,6154,2.2408129882812498,0.2676441689614879,0.2675600342124844,0.05150158065328611,1.8190860764631411,1.8190860764631411,-0.442230697810451,1.7272243419288267,5.672126161212441
anisotropic,CAT64-MWBP-local-EM,4,core,cat,64,2,64,320,,77,97,True,0.26280305431817363,0.20133918034767734,0.9135416666666667,0.26280305431817363,0.8875,0.3159223543617576,0.8675,0.8665865384615384,0.8670604686745553,30.951983899984043,960,240,400,20,2,6,6154,2.26045654296875,0.24129540702032543,0.24128152583085372,0.13209748805418192,0.7295082427386278,0.7295082427386278,-0.438482624106103,0.9950283020365103,3.1481303625090846
anisotropic,CAT64-MWBP-local-EM,6,core,cat,64,2,64,320,,48,68,True,0.45473597901306434,0.3583646291871164,0.8552083333333333,0.45473597901306434,0.7833333333333333,0.5113218443282304,0.77,0.7709938945050545,0.7699769976997699,21.088595399982296,960,240,400,20,2,6,6154,2.2386303710937496,0.2690515498132764,0.26903781886716266,0.25644610422247754,0.42128041981514647,0.42128041981514647,-0.40271535725768665,0.7069148584416357,2.4295454264762344
anisotropic,CAT64-MWBP-local-EM,7,core,cat,64,2,64,320,,32,52,True,0.3380371920282755,0.24129871287141444,0.8989583333333333,0.3380371920282755,0.8416666666666667,0.3615022335341119,0.81,0.8087126921917396,0.8089252042740415,16.340857100032736,960,240,400,20,2,6,6154,2.2386303710937496,0.25621497896865936,0.2562924062558786,0.2780962041923194,1.3871190392629997,1.3871190392629997,-0.44139613895614915,1.4974778945535214,4.716652004396251
digits,BP-Momentum,0,core,bp,0,0,0,0,,149,150,False,0.1008861795059848,0.01027910354031501,1.0,0.1008861795059848,0.9740740740740741,0.11961640638989277,0.9666666666666667,0.9659961597777574,0.9666154641322157,3.7719862000085413,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Momentum,1,core,bp,0,0,0,0,,144,150,False,0.1280228609723652,0.01015596983250285,1.0,0.1280228609723652,0.9666666666666667,0.17938587180493862,0.9488888888888889,0.9486001572856981,0.9486416840177261,3.570101200020872,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Momentum,2,core,bp,0,0,0,0,,149,150,False,0.11073144374027007,0.010502977188353888,1.0,0.11073144374027007,0.9666666666666667,0.1717212279521859,0.9488888888888889,0.9483104554135899,0.9480666336988459,3.441932199988514,1077,270,450,64,10,6,13706,,,,,,,,,
anisotropic,CAT64-MWBP-local-EM,8,core,cat,64,2,64,320,,38,58,True,0.3636749389055192,0.3706496780620637,0.8322916666666667,0.3636749389055192,0.8291666666666667,0.4396065751972905,0.7825,0.7825532553255325,0.7824986406165038,18.119038500008173,960,240,400,20,2,6,6154,2.2379028320312497,0.27287131589641883,0.2728821749332682,0.1628919676370706,0.9179021031760197,0.9179021031760197,-0.44592121421614855,1.0541024464832869,3.320179768362214
digits,BP-Momentum,3,core,bp,0,0,0,0,,149,150,False,0.08376100302744549,0.009509989547621571,1.0,0.08376100302744549,0.9777777777777777,0.15803631342454758,0.9555555555555556,0.9553792730132468,0.9557914786785331,3.7899587000138126,1077,270,450,64,10,6,13706,,,,,,,,,
anisotropic,CAT64-MWBP-local-EM,9,core,cat,64,2,64,320,,24,44,True,0.43627182623472066,0.4342362869683173,0.79375,0.43627182623472066,0.8,0.4734208164476562,0.7775,0.7775027502750276,0.7774874836709564,13.8793955000001,960,240,400,20,2,6,6154,2.2386303710937496,0.25123087851317294,0.2511684841900385,0.16644037444910165,0.8897146508970982,0.8897146508970982,-0.4290393743656373,1.1252665887604243,3.467537786572829
digits,BP-Momentum,4,core,bp,0,0,0,0,,150,150,False,0.12176606560129434,0.00923552304330857,1.0,0.12176606560129434,0.9703703703703703,0.08794890177018563,0.9777777777777777,0.9771599718111347,0.9774219040031958,4.474114299984649,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Momentum,5,core,bp,0,0,0,0,,141,150,False,0.15967242466396134,0.010094739529728496,1.0,0.15967242466396134,0.9481481481481482,0.17684225935942205,0.9533333333333334,0.9532996292551399,0.9531977400306075,4.419633200042881,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Momentum,6,core,bp,0,0,0,0,,134,150,False,0.15494623441867783,0.011418429549895163,1.0,0.15494623441867783,0.9592592592592593,0.143380094001542,0.9533333333333334,0.9533132640867727,0.9534451711795043,5.049214800004847,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Momentum,7,core,bp,0,0,0,0,,102,122,True,0.1752200771915858,0.01740543864521038,1.0,0.1752200771915858,0.9592592592592593,0.10009893096341249,0.9777777777777777,0.977964273677115,0.9777966145132562,4.451526300050318,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Adam,0,core,bp,0,0,0,0,,13,33,True,0.1290027544566121,0.025478563323678777,1.0,0.1290027544566121,0.9666666666666667,0.13148045398560068,0.9577777777777777,0.9574634617152313,0.9578343866621795,1.2767186000128277,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Adam,1,core,bp,0,0,0,0,,21,41,True,0.1451657516281568,0.009362836337271419,1.0,0.1451657516281568,0.9629629629629629,0.18713163130301383,0.9488888888888889,0.9484967981125717,0.9483203848155555,1.5102225000155158,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Momentum,8,core,bp,0,0,0,0,,146,150,False,0.13916704790247295,0.011179671979218587,1.0,0.13916704790247295,0.9555555555555556,0.2180242900405588,0.9377777777777778,0.9372801319565729,0.936768164629342,5.653117000008933,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Momentum,9,core,bp,0,0,0,0,,145,150,False,0.11225944953561535,0.010237483268032518,1.0,0.11225944953561535,0.9555555555555556,0.16069114717887853,0.9555555555555556,0.9549288129015127,0.9549566180221338,5.775151600013487,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Adam,2,core,bp,0,0,0,0,,44,64,True,0.10567958339702004,0.0031514097432731474,1.0,0.10567958339702004,0.9814814814814815,0.14192458210247919,0.9622222222222222,0.9616481804904454,0.9615732933709078,2.800454100011848,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Adam,3,core,bp,0,0,0,0,,36,56,True,0.07241079822110766,0.003586469551865198,1.0,0.07241079822110766,0.9777777777777777,0.15499428108541458,0.9577777777777777,0.957601495235469,0.9578363862933438,2.5643909000209533,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Adam,5,core,bp,0,0,0,0,,17,37,True,0.15904041515565473,0.013265631039686948,1.0,0.15904041515565473,0.9444444444444444,0.18085519878109918,0.9533333333333334,0.9533524833777614,0.9533915545744531,1.2695564000168815,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Adam,6,core,bp,0,0,0,0,,15,35,True,0.17842045549091884,0.018234418390721988,1.0,0.17842045549091884,0.9592592592592593,0.14758507386941694,0.9688888888888889,0.9689260655084719,0.9688954044885756,1.172021800011862,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Adam,4,core,bp,0,0,0,0,,33,53,True,0.1295676578584025,0.004386116251666837,1.0,0.1295676578584025,0.9666666666666667,0.08182822772358624,0.98,0.9796326766144764,0.979825320275368,2.0698199000325985,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Adam,7,core,bp,0,0,0,0,,13,33,True,0.18670742928948642,0.023008157637352467,1.0,0.18670742928948642,0.9555555555555556,0.10446649704423087,0.9777777777777777,0.977819346140883,0.9777228996916344,1.1519205999793485,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Adam,9,core,bp,0,0,0,0,,24,44,True,0.09928995146836994,0.007554029865207511,1.0,0.09928995146836994,0.9703703703703703,0.15271647512761025,0.9622222222222222,0.9616459846186844,0.9614881360862615,1.6530469999997877,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-Adam,8,core,bp,0,0,0,0,,41,61,True,0.10767391834195725,0.0038166240524836175,1.0,0.10767391834195725,0.9666666666666667,0.23191939559895897,0.9444444444444444,0.9441097527346264,0.9441700132867281,2.2648497999762185,1077,270,450,64,10,6,13706,,,,,,,,,
digits,BP-MWBP,0,core,bp,0,0,0,0,,149,150,False,0.09980924314862175,0.010379983377212087,1.0,0.09980924314862175,0.9740740740740741,0.11880183070096043,0.9666666666666667,0.9660466648282624,0.9665520758452588,10.716115400020499,1077,270,450,64,10,6,13706,,,,0.008420064161761519,1.309878637984995,0.18709641853950626,-0.2354166079973886,1.158400723093613,3.049732448208879
digits,BP-MWBP,1,core,bp,0,0,0,0,,141,150,False,0.1255457105042068,0.010610088488772599,1.0,0.1255457105042068,0.9666666666666667,0.1749142167551237,0.9488888888888889,0.9486001572856981,0.9486424717604492,10.51453769998625,1077,270,450,64,10,6,13706,,,,0.004382111636149813,1.3268538672135757,0.18869071867961157,-0.23541117571236805,1.1668776280807993,3.07047122416792
digits,BP-MWBP,2,core,bp,0,0,0,0,,149,150,False,0.11089338153025144,0.010790398327625704,1.0,0.11089338153025144,0.9629629629629629,0.16956860827063255,0.9511111111111111,0.9503855542278192,0.9500792289888194,10.445781199960038,1077,270,450,64,10,6,13706,,,,0.034106349645514365,1.3027926481498577,0.18716342505509356,-0.23552630482377188,1.1556466473847864,3.0432875492478475
digits,BP-MWBP,3,core,bp,0,0,0,0,,149,150,False,0.08068336233551301,0.009668028055583219,1.0,0.08068336233551301,0.9777777777777777,0.15719371972775376,0.9555555555555556,0.9553792730132468,0.9557914786785331,10.260658899962436,1077,270,450,64,10,6,13706,,,,0.012505887978377685,1.313279505611411,0.18812242691142286,-0.2354218008768173,1.1610040607145984,3.0561033494603564
digits,BP-MWBP,7,core,bp,0,0,0,0,,102,122,True,0.1777756992981813,0.017442273624308904,1.0,0.1777756992981813,0.9555555555555556,0.10114966788302686,0.9777777777777777,0.977964273677115,0.9778210345376761,5.929422800021712,1077,270,450,64,10,6,13706,,,,0.025283477219755726,1.312932429758377,0.186357392384206,-0.23518419686647,1.1598945222546848,3.0528115183127356
digits,BP-MWBP,4,core,bp,0,0,0,0,,150,150,False,0.12378881184134075,0.009316703109993215,1.0,0.12378881184134075,0.9703703703703703,0.08921488729070094,0.9777777777777777,0.9771599718111347,0.9774219040031958,7.661138499970548,1077,270,450,64,10,6,13706,,,,0.007204545218585938,1.3181352880687254,0.18767141282021085,-0.23519938666437126,1.1629772946131842,3.0603868973737502
digits,BP-MWBP,5,core,bp,0,0,0,0,,141,150,False,0.16028782733912017,0.010191323536892985,1.0,0.16028782733912017,0.9444444444444444,0.17622627967397364,0.9555555555555556,0.9554735422986183,0.955514606089727,7.749912499974016,1077,270,450,64,10,6,13706,,,,0.054421515194660236,1.2944161133328267,0.18274904418857932,-0.2354323890961515,1.147512337371889,3.0233206526397787
digits,BP-MWBP,6,core,bp,0,0,0,0,,130,150,False,0.1572103188326264,0.011859634113840934,1.0,0.1572103188326264,0.9592592592592593,0.14427919041680584,0.9533333333333334,0.9533132640867727,0.9534451711795043,7.493263099982869,1077,270,450,64,10,6,13706,,,,0.05337264206231827,1.2599413189234807,0.18255539136801854,-0.23478453039640537,1.1369274429458556,2.996274185550014
digits,FA-Momentum,0,core,fa,0,0,0,0,,150,150,False,0.2326572381854548,0.08982894210347267,0.9851439182915506,0.2326572381854548,0.9444444444444444,0.26710732964217926,0.9244444444444444,0.9240548559405992,0.9241543467374898,4.038652000017464,1077,270,450,64,10,6,13706,,,,,,,,,
digits,FA-Momentum,1,core,fa,0,0,0,0,,150,150,False,0.32712926316391666,0.0993956831486642,0.9860724233983287,0.32712926316391666,0.8925925925925926,0.29502493028746435,0.9177777777777778,0.9175238737220537,0.9170763704255676,4.101623499998823,1077,270,450,64,10,6,13706,,,,,,,,,
