experiment_group,dataset,method,n,test_accuracy_mean,test_accuracy_std,test_accuracy_ci95_low,test_accuracy_ci95_high,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,macro_f1_mean,macro_f1_std,macro_f1_ci95_low,macro_f1_ci95_high,test_loss_mean,test_loss_std,test_loss_ci95_low,test_loss_ci95_high,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95_low,elapsed_seconds_ci95_high,best_epoch_mean,best_epoch_std,best_epoch_ci95_low,best_epoch_ci95_high,early_stop_fraction
core,iris,CAT64-MWBP-local-EM,10,0.9605263157894737,0.04341883744127924,0.9294663505758695,0.9915862810030779,0.9604700854700854,0.04367729044298358,0.9292252341168385,0.9917149368233322,0.9600560303893637,0.04409262061196632,0.9285140697314698,0.9915979910472577,0.11601111689453047,0.04443768103020661,0.08422231488346513,0.14779991890559582,3.960821460012812,0.18438827343370706,3.8289180352287433,4.092724884796881,144.6,12.020353109991772,136.00115739034896,153.19884260965102,0.1
core,iris,CAT64-Momentum,10,0.9605263157894737,0.04341883744127924,0.9294663505758695,0.9915862810030779,0.9604700854700854,0.04367729044298358,0.9292252341168385,0.9917149368233322,0.9600560303893637,0.04409262061196632,0.9285140697314698,0.9915979910472577,0.11339352632288321,0.0446330325512077,0.08146497825217441,0.14532207439359202,3.8237281899899243,0.3222557256746938,3.593200331134248,4.0542560488456,142.3,19.212553766280585,128.5561669816189,156.04383301838112,0.1
core,iris,DFA-Momentum,10,0.75,0.10471347707292387,0.6750924910258322,0.8249075089741678,0.7485042735042735,0.10434436471062178,0.6738608116075642,0.8231477354009828,0.714000462095663,0.14053402201721962,0.6134684789193275,0.8145324452719985,0.5712543508672324,0.24100279558966617,0.3988513366796685,0.7436573650547964,0.10949025000445545,0.07873763842062978,0.05316473659904509,0.1658157634098658,65.6,64.03505984137821,19.79207771709347,111.40792228290653,0.7
core,iris,FA-Momentum,10,0.8421052631578947,0.0936585811581694,0.7751059503213288,0.9091045759944606,0.8399572649572649,0.09860724625857653,0.7694178903656992,0.9104966395488305,0.8233863570729476,0.1291565726406729,0.7309933108806576,0.9157794032652377,0.37947724517184644,0.18366714059729686,0.24808968774243872,0.5108648026012541,0.17810353999957443,0.05900744983761395,0.13589215325347676,0.2203149267456721,126.7,46.147228158001724,93.68826164495388,159.71173835504612,0.4
core,iris,LocalHead-Momentum,10,0.8157894736842104,0.1123355129374184,0.7354294887166857,0.8961494586517351,0.8168803418803419,0.11057586215088536,0.7377791352550913,0.8959815485055924,0.8108161305997387,0.11111803118598118,0.7313270796110193,0.8903051815884581,0.4215073146663335,0.18721659212950523,0.2875806325708896,0.5554339967617774,0.2364601500099525,0.07618107555766117,0.18196349150416005,0.29095680851574496,135.1,47.11793713650884,101.39385827347392,168.80614172652605,0.1
core,moons,AR64-Momentum,10,0.9623333333333332,0.011005049346146132,0.954460795282825,0.9702058713838413,0.9623333333333332,0.011005049346146132,0.954460795282825,0.9702058713838413,0.9623272009691684,0.011009370013450771,0.9544515720994654,0.9702028298388713,0.11022036942342783,0.022873021915686773,0.09385799523521865,0.12658274361163702,12.72035647999146,2.575972056769202,10.877617079548624,14.563095880434297,80.2,21.080796948882174,65.11970631887921,95.2802936811208,1.0
core,moons,BP-Adam,10,0.9633333333333335,0.010061539042374931,0.9561357418944992,0.9705309247721677,0.9633333333333335,0.010061539042374931,0.9561357418944992,0.9705309247721677,0.9633282574489748,0.010064332116643699,0.9561286679651735,0.970527846932776,0.1137928721002486,0.023142519852956976,0.09723771070146357,0.13034803349903365,0.6238234600168653,0.2247484151853512,0.46304812910408955,0.784598790929641,40.3,22.251342031936463,24.382348809945626,56.21765119005437,1.0
core,moons,BP-MWBP,10,0.961,0.012176682838042218,0.9522893258397768,0.9697106741602232,0.961,0.012176682838042218,0.9522893258397768,0.9697106741602232,0.9609902895584155,0.012189263614301121,0.9522706156530127,0.9697099634638182,0.11087600332740695,0.02338998772975624,0.09414381407394329,0.1276081925808706,2.84534527999931,0.5563110611846915,2.447384320503139,3.243306239495481,82.8,20.73536967491912,67.9668101048254,97.6331898951746,1.0
core,moons,BP-Momentum,10,0.9623333333333333,0.011005049346146132,0.9544607952828251,0.9702058713838414,0.9623333333333333,0.011005049346146132,0.9544607952828251,0.9702058713838414,0.9623272009691686,0.011009370013450771,0.9544515720994656,0.9702028298388715,0.11137540123957587,0.02385852435176005,0.09430804107785334,0.1284427614012984,0.659203190007247,0.17778342897914604,0.5320245863167273,0.7863817936977667,76.5,22.192341021172147,60.624555590456175,92.37544440954383,1.0
core,moons,CAT40-Momentum,10,0.9616666666666666,0.009329364235414847,0.954992841532382,0.9683404918009512,0.9616666666666666,0.009329364235414847,0.954992841532382,0.9683404918009512,0.9616612085638587,0.00933325501468782,0.9549846001337515,0.9683378169939659,0.11030801393231413,0.021894552447672237,0.09464559463534788,0.12597043322928037,10.791807019995758,2.1687506929516966,9.240376234425764,12.343237805565753,83.7,20.75813093705693,68.85052767876611,98.54947232123389,1.0
core,moons,CAT64-MWBP,10,0.9603333333333334,0.0111609991145313,0.9523492355390236,0.9683174311276431,0.9603333333333334,0.0111609991145313,0.9523492355390236,0.9683174311276431,0.9603235043679625,0.011173926412780253,0.9523301589415747,0.9683168497943504,0.11127141524528013,0.023030431497134445,0.09479643702591362,0.12774639346464664,18.533316650002963,3.535308653094449,16.00430919021151,21.062324109794414,86.0,20.493901531919196,71.33954600849658,100.66045399150342,1.0
core,moons,CAT64-MWBP-local,10,0.961,0.009434635429046144,0.9542508683903496,0.9677491316096504,0.961,0.009434635429046144,0.9542508683903496,0.9677491316096504,0.9609960175860623,0.009436631598531552,0.954245458002785,0.9677465771693397,0.11040527983457057,0.02146709885202905,0.09504864241923723,0.12576191724990393,19.248135300003923,4.355906216743397,16.132107706018992,22.364162893988855,90.7,26.524831133612647,71.72527886839566,109.67472113160434,0.9
core,moons,CAT64-MWBP-local-EM,10,0.961,0.009434635429046144,0.9542508683903496,0.9677491316096504,0.961,0.009434635429046144,0.9542508683903496,0.9677491316096504,0.9609960175860623,0.009436631598531552,0.954245458002785,0.9677465771693397,0.11040740287665662,0.021468472035911994,0.09504978314474942,0.12576502260856381,19.559926250000718,4.373288409814355,16.431464184161253,22.688388315840182,90.7,26.524831133612647,71.72527886839566,109.67472113160434,0.9
core,moons,CAT64-Momentum,10,0.9623333333333333,0.011005049346146132,0.9544607952828251,0.9702058713838414,0.9623333333333333,0.011005049346146132,0.9544607952828251,0.9702058713838414,0.9623272009691686,0.011009370013450771,0.9544515720994656,0.9702028298388715,0.11130126287369017,0.023816982426194278,0.09426362001530916,0.12833890573207118,15.31760919999797,3.547196231132664,12.780097879161406,17.855120520834532,76.5,22.192341021172147,60.624555590456175,92.37544440954383,1.0
core,moons,DFA-Momentum,10,0.8713333333333333,0.018270937592083966,0.858263091947954,0.8844035747187126,0.8713333333333333,0.018270937592083984,0.858263091947954,0.8844035747187126,0.8712304519064402,0.018339115445051377,0.8581114390231053,0.8843494647897752,0.3087240959448553,0.035220818322573,0.28352864032324204,0.3339195515664685,1.2603829400090034,0.356640308337419,1.0052578324860197,1.515508047531987,132.6,43.98787711783024,101.13296832399365,164.06703167600634,0.1
core,moons,FA-Momentum,10,0.9496666666666668,0.022468084360149944,0.9335939673553049,0.9657393659780287,0.9496666666666667,0.02246808436014998,0.9335939673553048,0.9657393659780286,0.9496587646187683,0.022475289399208287,0.9335809111329582,0.9657366181045784,0.15089297464584187,0.07041385894744921,0.1005219343704952,0.20126401492118853,1.3915093399991747,0.3873749633028748,1.1143979847934835,1.668620695204866,131.1,41.96943332156551,101.07687603300096,161.12312396699903,0.1
core,moons,LocalHead-Momentum,10,0.8743333333333334,0.01602852395721183,0.8628672180277424,0.8857994486389245,0.8743333333333334,0.016028523957211816,0.8628672180277424,0.8857994486389245,0.8742859554598026,0.016064566483349158,0.8627940568842299,0.8857778540353752,0.31152638216872763,0.029973387694257926,0.2900847122857743,0.33296805205168095,0.942971550009679,0.7312508866027235,0.4198661782683242,1.4660769217510339,67.3,70.39736421833483,16.940759343037712,117.65924065696228,0.6
core,wine,AR64-Momentum,10,0.9755555555555556,0.01639699527494713,0.963825851748164,0.9872852593629472,0.977962962962963,0.016154687768566215,0.9664065955036338,0.9895193304222922,0.9762112676800584,0.01626814325045494,0.9645737390582378,0.9878487963018789,0.0959305915355807,0.04021161926423135,0.06716493199393903,0.12469625107722238,3.7690298300003633,1.204363873237715,2.907479815956898,4.630579844043829,127.2,47.562356730693836,93.17593964761716,161.22406035238285,0.2
core,wine,BP-Adam,10,0.9777777777777779,0.01814436846506056,0.9647980784914997,0.990757477064056,0.9805555555555555,0.016592197599648913,0.9686862124171235,0.9924248986939875,0.9783606670320637,0.018089742024189566,0.9654200451475122,0.9913012889166152,0.11714121368814663,0.06615307884948504,0.06981815188077631,0.16446427549551695,0.21146612000302412,0.1063049607328172,0.135420132201984,0.2875121078040642,102.3,62.36639052139114,57.685771838957095,146.9142281610429,0.4
core,wine,BP-MWBP,10,0.9755555555555556,0.01639699527494713,0.963825851748164,0.9872852593629472,0.977962962962963,0.016154687768566215,0.9664065955036338,0.9895193304222922,0.9762112676800584,0.01626814325045494,0.9645737390582378,0.9878487963018789,0.09646475615245126,0.039888053612192054,0.06793056153453653,0.12499895077036599,0.6285614299937151,0.20192098749600695,0.48411585712446126,0.773007002862969,127.2,47.562356730693836,93.17593964761716,161.22406035238285,0.2
core,wine,BP-Momentum,10,0.9755555555555556,0.01639699527494713,0.963825851748164,0.9872852593629472,0.977962962962963,0.016154687768566215,0.9664065955036338,0.9895193304222922,0.9762112676800584,0.01626814325045494,0.9645737390582378,0.9878487963018789,0.09585295351236438,0.04020798083139343,0.0670898967487803,0.12461601027594846,0.23186422999715434,0.07066030158520416,0.1813168952789597,0.282411564715349,127.2,47.56235673069384,93.17593964761716,161.22406035238285,0.2
core,wine,CAT40-Momentum,10,0.971111111111111,0.01829494671885697,0.9580236946310879,0.9841985275911341,0.9742592592592592,0.017985116371960767,0.961393482057573,0.9871250364609453,0.972167977691566,0.017572653392393334,0.9595972587307781,0.984738696652354,0.0961431583469151,0.039992499307116576,0.06753424777983535,0.12475206891399485,3.1564368800085503,0.9113415937980478,2.504502377170696,3.8083713828464045,127.6,46.96618168663728,94.00241758256092,161.19758241743907,0.2
core,wine,CAT64-MWBP,10,0.9755555555555556,0.01639699527494713,0.963825851748164,0.9872852593629472,0.977962962962963,0.016154687768566215,0.9664065955036338,0.9895193304222922,0.9762112676800584,0.01626814325045494,0.9645737390582378,0.9878487963018789,0.096511011913285,0.03989288587546634,0.06797336050246544,0.12504866332410455,4.938986120000481,1.437098138660905,3.9109480419264138,5.967024198074549,127.2,47.562356730693836,93.17593964761716,161.22406035238285,0.2
core,wine,CAT64-MWBP-local,10,0.9755555555555556,0.01639699527494713,0.963825851748164,0.9872852593629472,0.977962962962963,0.016154687768566215,0.9664065955036338,0.9895193304222922,0.9762112676800584,0.01626814325045494,0.9645737390582378,0.9878487963018789,0.09667438439579662,0.039839325923278,0.0681750474666594,0.12517372132493385,4.1981097799900455,1.2146284504672173,3.329216929738405,5.067002630241686,127.3,47.61430690687645,93.23877673031761,161.3612232696824,0.2
core,wine,CAT64-MWBP-local-EM,10,0.9755555555555556,0.01639699527494713,0.963825851748164,0.9872852593629472,0.977962962962963,0.016154687768566215,0.9664065955036338,0.9895193304222922,0.9762112676800584,0.01626814325045494,0.9645737390582378,0.9878487963018789,0.0966847195193002,0.03981205815839877,0.06820488877408021,0.1251645502645202,4.916999130003387,1.4226550743341013,3.8992929977391326,5.9347052622676415,127.3,47.61430690687645,93.23877673031761,161.3612232696824,0.2
core,wine,CAT64-Momentum,10,0.9755555555555556,0.01639699527494713,0.963825851748164,0.9872852593629472,0.977962962962963,0.016154687768566215,0.9664065955036338,0.9895193304222922,0.9762112676800584,0.01626814325045494,0.9645737390582378,0.9878487963018789,0.09589703521946619,0.04021016554657354,0.06713241560479039,0.12466165483414199,4.8683603799901904,1.5204217975978678,3.78071614706335,5.956004612917031,127.2,47.562356730693836,93.17593964761716,161.22406035238285,0.2
core,wine,DFA-Momentum,10,0.971111111111111,0.01829494671885697,0.9580236946310879,0.9841985275911341,0.9755555555555555,0.01611572234279581,0.9640270622826459,0.9870840488284651,0.9716503719767478,0.017656073092593635,0.959019978157326,0.9842807657961695,0.12696879339761338,0.04815152893322147,0.09252326464133603,0.16141432215389073,0.2572842000168748,0.06064218589896243,0.2139033935398233,0.3006650064939263,122.4,41.48681182683909,92.72212265223192,152.0778773477681,0.4
core,wine,FA-Momentum,10,0.9422222222222223,0.023888171106069774,0.9251336540500642,0.9593107903943804,0.9487037037037037,0.020511111259728917,0.9340309386145614,0.963376468792846,0.9453527139006402,0.022486406366244115,0.9292669078156873,0.9614385199855932,0.17477843735742243,0.07113021602990885,0.12389494609598461,0.22566192861886025,0.2552400299871806,0.06880771490874259,0.20601795594193473,0.30446210403242646,116.5,38.274592675095114,89.12000580597997,143.87999419402001,0.5
core,wine,LocalHead-Momentum,10,0.9622222222222222,0.02781479015632382,0.9423247199952794,0.982119724449165,0.9659259259259259,0.02686710223947743,0.9467063587950209,0.9851454930568309,0.9644371943765421,0.025878168987179654,0.9459250674772298,0.9829493212758543,0.11440230720218802,0.04289621630053572,0.0837162026308302,0.14508841177354587,0.3385364900110289,0.021465827657589275,0.32318076195341694,0.3538922180686409,149.8,0.6324555320336759,149.3475685674292,150.25243143257083,0.0
scaling,synthetic_large,AR64-Momentum,3,0.7302222222222222,0.02538882810593257,0.66715287686791,0.7932915675765344,0.7301337726358184,0.02549615552268038,0.6667978111980615,0.7934697340735752,0.7297001303703983,0.02548521180341563,0.6663913546383734,0.7930089061024231,0.882216084915154,0.0281187162014244,0.8123653215940563,0.9520668482362518,119.64552013333498,3.518591910186335,110.9048532770898,128.38618698958018,15.0,1.0,12.515862288280454,17.484137711719544,1.0
scaling,synthetic_large,BP-Momentum,3,0.7297777777777777,0.025857157473175407,0.6655450377807919,0.7940105177747636,0.7296817493208995,0.025970593454042713,0.6651672187259752,0.7941962799158238,0.7292225049648922,0.02596771426790698,0.6647151266648267,0.7937298832649576,0.8819162399351952,0.02801755986265451,0.8123167628900152,0.9515157169803752,8.546617399998164,0.33868688961966203,7.705272525028966,9.38796227496736,15.0,1.0,12.515862288280454,17.484137711719544,1.0
scaling,synthetic_large,CAT64-MWBP,3,0.7275555555555556,0.024956258029095905,0.6655607738420748,0.7895503372690365,0.7274607616582127,0.025048489788575237,0.665236863552791,0.7896846597636344,0.7270389039131642,0.02500962871874201,0.664911542056833,0.7891662657694953,0.8809504044939572,0.029428212181334738,0.8078466728258191,0.9540541361620953,147.75551586668007,5.50043455292782,134.09167896290683,161.41935277045332,15.0,1.0,12.515862288280454,17.484137711719544,1.0
scaling,synthetic_large,CAT64-MWBP-local-EM,3,0.7277777777777779,0.024714668009399098,0.6663831389430009,0.7891724166125548,0.727682906413908,0.024821353266208875,0.6660232467094054,0.7893425661184106,0.7272293268716211,0.024754658936141146,0.6657353450675977,0.7887233086756446,0.880650578229183,0.02983004633972642,0.8065486351743271,0.954752521284039,141.1753152333355,9.689822224675146,117.1044624251618,165.24616804150924,15.0,1.0,12.515862288280454,17.484137711719544,1.0
scaling,synthetic_large,CAT64-Momentum,3,0.7300000000000001,0.026238224872205892,0.6648206361063757,0.7951793638936245,0.7299039715431218,0.026352025493343288,0.6644419112349129,0.7953660318513307,0.7294342536969362,0.02635450823147133,0.6639660259253151,0.7949024814685572,0.8820805107344061,0.028072727713969743,0.8123439891492994,0.9518170323195128,140.86279399997633,4.726416383066576,129.12172482151155,152.60386317844112,15.0,1.0,12.515862288280454,17.484137711719544,1.0
scaling,synthetic_large,DFA-Momentum,3,0.7439999999999999,0.012238373167123895,0.7135981956854508,0.774401804314549,0.7439204641400053,0.012320104033085118,0.7133156290991105,0.7745252991809002,0.743469849586417,0.012194563141529845,0.7131768754085975,0.7737628237642366,0.8805524393017833,0.03690404167786014,0.7888777176549411,0.9722271609486255,11.210972400013512,1.808085022442955,6.719440209767686,15.702504590259338,20.666666666666668,2.081665999466133,15.495521654188487,25.83781167914485,1.0
scaling,synthetic_large,LocalHead-Momentum,3,0.7442222222222222,0.010029585863463775,0.7193073497458626,0.7691370946985818,0.7441465541325977,0.00999907807397635,0.719307467206605,0.7689856410585904,0.7437541439306828,0.00985158177243848,0.7192814581296796,0.7682268297316861,0.8806352041387027,0.04453959871607089,0.7699927073032555,0.9912777009741498,23.40157469998424,2.074212328335155,18.248945633053278,28.554203766915204,51.666666666666664,6.506407098647712,35.50385542511613,67.8294779082172,1.0
